"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181107_R01-Scene-08-P7-B02_seg_0_cid_1";"20181107_R01.czi";7;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";847.379165481271;5;5;30.2;23.9699812265258;6.00030065735246;1030;579.80183896648;611;663;141.841344651105;208152339;658.74320590507;666.232909973851;125587;636.64898726949;686.57253384913;59542;509.846198257901;577.432963279248;79674;52;0;54.9562375002089;51.1495963855757;24.1225996222904;8.82628530635994;3.02698731727991;10.4059996799887;9.82375580393836;0.960443211803707;116.606540400748;0.885517119234704;-0.463841902054339;-0.026648103889077;156.69091879508;102.552213453102;-0.455386373278898;-0.877884752638175;0.148127013462441;544.562960337501;55.951382540615;0.092101479760986;0.119033822857295;0.988609258727539;724.128600565769;0.957709461265932;0.976308005532368;37938;"[1, 4, 7, 10]";"[0.0003589798669012286, 0.0002051661000698514, 0.0001751246486560436, 0.00016387362752790164]";"[263.13587142851753, 701.8448687107671, 1067.2331467466167, 1340.5608630502795]";"[0.8272799976467146, 0.528429143854677, 0.301908562768995, 0.15462015545276028]";"[4.738315941423829, 5.636253638334201, 5.984819252334957, 6.160513351953541]";"[0.00018576015993005296, 8.908707652950292e-05, 6.48566592537951e-05, 5.487211791976352e-05]";"[12.038612904160443, 12.821759386858853, 13.04701076047629, 13.132255687731215]";"[-0.1942927032251972, -0.06339111874861325, -0.02956030635566394, -0.020704883635677105]";"[0.9563169905208784, 0.7278191778340373, 0.5257912612304166, 0.4558459024904327]";"[0.11738971855345909, 0.06277441169734493, 0.04811092860795367, 0.04153155134381364]";"[7.650476640972527, 7.500358741320426, 7.387579789285728, 7.3172074438517845]";"[253.54844837566813, 257.62495250299213, 259.3524149435807, 259.5160218101295]";"[2881.282114512068, 2332.1147765708934, 2019.4948875926957, 1835.6294979490765]";"[786.104496485145, 758.4899113204143, 771.6820085848285, 794.0475902498379]";452.244166272;"CBX1 TSA-50um 20181107_R01.czi";0.800827784937771;0.841037086121095;1.4614978920932
"20181107_R01-Scene-08-P7-B02_seg_0_cid_2";"20181107_R01.czi";7;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";754.807656395892;2;2;57;6;5.85802209533178;868;593.779816861035;631;662;140.275984854214;172551821;676.181020033522;681.354632587859;100232;651.589032943677;683.452205882353;47050;526.275023796214;588.814225053079;66187;63;0;44.8372155444444;47.0523401663461;30.0639024910616;4.42824963329051;1.8817166297053;4.81638062266538;5.59002365057034;1.00585898701923;94.4395146804856;0.607269284749054;0.788177225762608;-0.100003382890439;220.181241101742;86.7155423145528;0.794031312139434;-0.59778236505414;0.110320076923501;377.744983187019;64.1551866466305;-0.0271715134378215;0.146399811541673;0.988852266032728;473.94036707849;0.812555882668754;0.885533339211645;31574;"[1, 4, 7, 10]";"[0.00030940510965720363, 0.00020516223036664825, 0.0001822917470082404, 0.0001724799268731063]";"[394.5439139232186, 924.3196264575254, 1323.012731295267, 1632.00233237371]";"[0.8076714680417508, 0.5264760223145644, 0.3322984486684027, 0.19938203233963642]";"[4.948684708564441, 5.725992054795389, 6.0433038504883125, 6.21444629253022]";"[0.00015960001366886807, 8.52523955991192e-05, 6.463244752372548e-05, 5.5269388367095965e-05]";"[12.303130388115475, 12.922315383957926, 13.10729046933623, 13.181915138726335]";"[-0.18056320712696886, -0.06767396600673059, -0.03460976552375813, -0.023801685287631803]";"[0.9488470821206552, 0.7567192482986971, 0.5816763766367449, 0.49523964076546273]";"[0.10230697516781703, 0.060991260759535794, 0.049503374202825204, 0.043828218119246684]";"[7.740857774456964, 7.588100713762921, 7.490270628057818, 7.425276953633832]";"[328.8236797961686, 333.96974017159016, 336.2709351676783, 336.94620613597067]";"[3827.142369900143, 3043.24913386533, 2672.0250165639, 2453.3456390717733]";"[1055.421570955842, 991.8921900807137, 998.759436964794, 1021.3369928613703]";366.071047488;"CBX1 TSA-50um 20181107_R01.czi";0.80767937639875;0.861529482215813;1.27119116373156
"20181107_R01-Scene-08-P7-B02_seg_0_cid_3";"20181107_R01.czi";7;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";619.483282674772;1;1;329;0;5.35163335025703;702;519.644759652983;550;559;110.841015887078;285056849;573.326917187784;573.464580152672;225317;556.572554691737;555.594905505341;82965;470.959100911091;512.687356321839;109978;74;0;57.5397467191434;65.8078755143001;38.7047475121272;8.33460170601648;4.10226738273394;10.073526298944;9.71231660158787;0.945860697403615;120.524865666712;-0.754255128266903;-0.644206216345715;-0.126876129766854;266.15072216895;113.67304573225;0.622893943767867;-0.763171119975696;0.171967951817646;659.308237145829;75.2203559791022;0.20761102162552;-0.0506773367155363;-0.976897881686222;843.51268093363;0.914899459610147;0.948916718860605;51348;"[1, 4, 7, 10]";"[0.0005619637884510525, 0.0004600612500678333, 0.00042881606022565654, 0.0004081197740937304]";"[485.20965098677215, 957.4968645573858, 1213.8012965831952, 1403.3838232681992]";"[0.7248736799954597, 0.42187400449004053, 0.2817161511589007, 0.1971233494762884]";"[4.839350341235631, 5.32450817872352, 5.5524733937574915, 5.694824598609538]";"[0.00017886027157593232, 0.0001250196027433751, 0.00010562554967775558, 9.461390435134417e-05]";"[11.633422984181617, 11.945189681929541, 12.071804841020791, 12.148868601937297]";"[-0.14372894475880044, -0.062132574179985404, -0.03372648086628731, -0.02183566678425092]";"[0.9007320350614851, 0.718035575636145, 0.5580220965933864, 0.45887248481816056]";"[0.11416555397513214, 0.08446885554743296, 0.07411215693978933, 0.06806731196916929]";"[7.223426164199422, 7.09339857344794, 7.0218265808504166, 6.98298933982396]";"[366.43284435458094, 370.39248017174947, 372.0801903554794, 372.73123153026125]";"[3236.3671003453446, 2458.5458025784956, 2215.1958865662455, 2110.6424173314567]";"[930.3941878330314, 854.010666783968, 857.2492957873653, 878.5065601499183]";691.028874432;"CBX1 TSA-50um 20181107_R01.czi";0.84617737066093;0.922771881530347;1.19212841304983
"20181107_R01-Scene-09-P17-B02_seg_0_cid_1";"20181107_R01.czi";8;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";722.014749315987;2;2;235;6;5.96447054009007;837;534.402194830904;570;31;149.226176784761;232428081;648.892458432918;648.649192162255;96651;611.980096546602;624.897267206478;80790;473.409464795373;527.681627767804;118777;55;0;71.8734052068029;60.0158277979726;28.0067665905626;15.2125998940697;8.00076710712143;18.6308586835878;13.2704597756099;0.825592658480976;149.236188395273;0.970267904790643;0.23226105269433;0.0680808073872243;114.953536759402;108.15406422404;0.2161153949029;-0.958028687768962;0.188348531976345;645.221446205316;50.2468284054449;-0.108969394873692;0.168035224917284;0.979739676734519;1438.97104471341;0.984001283671566;0.996804012112963;50358;"[1, 4, 7, 10]";"[0.0002977066456472611, 0.00017115303913571572, 0.00014088242306063502, 0.00012809375371711552]";"[435.1018441912956, 1112.4034448153295, 1687.0936899991948, 2201.053861970086]";"[0.8244490594799646, 0.5419415753703505, 0.34055128831632014, 0.19355497264585753]";"[4.905412147736862, 5.7777702647409, 6.1673510684892685, 6.391307849344023]";"[0.0001720882464852051, 8.579113085552e-05, 6.032067268068942e-05, 4.8748505197259075e-05]";"[12.327268764341216, 13.093215873486056, 13.376349834393444, 13.514769764653435]";"[-0.2153703017262765, -0.08659470348333616, -0.04570927840804679, -0.03207621815325999]";"[0.9695187083438265, 0.8055542341699693, 0.6242233044188423, 0.5405004971512457]";"[0.1129096904064676, 0.06154093462024463, 0.04627055175995408, 0.03912853884899064]";"[7.902224298689325, 7.789628426242306, 7.699568976016604, 7.635503849629194]";"[317.5945048141633, 323.116225358236, 325.5491681539103, 325.7990306851249]";"[4771.262017412921, 3906.994864236784, 3498.096584518438, 3244.3868420740855]";"[1301.5909654010554, 1254.8495772630265, 1296.297568629407, 1361.3601760110457]";547.887799872;"CBX1 TSA-50um 20181107_R01.czi";0.773570035147904;0.84442940537528;1.35106995498858
"20181107_R01-Scene-10-P16-B02_seg_0_cid_1";"20181107_R01.czi";9;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";906.440967835415;12;12;19.0833333333333;9.13289232511926;5.92634674149991;1108;617.874678979068;651;674;142.430429103294;378447623;690.201296443285;694.001664319549;264570;667.140912342486;686.535269709544;90865;531.128077093789;604.919814957594;117156;68;0;60.4812024182897;62.2875286326998;30.7318901745146;8.86638877375851;4.24412608424598;9.33026512310805;10.8794387152035;0.985915339754642;135.425969364781;0.603620282168364;-0.795153944993793;0.0580754570863925;272.230002021076;115.898378423598;-0.793976727683315;-0.592912595911835;0.134371163224794;676.942470864709;73.2517597482009;0.0724120905117406;0.127219720837208;0.989227795696129;972.144930889899;0.91557536228831;0.959991172369041;52976;"[1, 4, 7, 10]";"[0.0004762592671934306, 0.0002972283182233593, 0.00025749695228134575, 0.00024060893852438284]";"[217.10159785703956, 545.0471199874447, 795.1598294838931, 973.5420283899753]";"[0.8248892674874262, 0.5417384752901279, 0.3435128469170198, 0.22091500140828874]";"[4.589650184559387, 5.394050745646629, 5.718604101296835, 5.8820073137705355]";"[0.00020668564871434626, 0.00010919754903103027, 8.28744273152876e-05, 7.174526955173376e-05]";"[11.702960706933796, 12.387118528983804, 12.604527993448146, 12.698963135499618]";"[-0.19091073306877016, -0.06666161582015145, -0.03072191355391178, -0.019592607926798247]";"[0.9507841558563108, 0.736046006884515, 0.5244561027746616, 0.41983614394999075]";"[0.12814978387220818, 0.07440004860935219, 0.05930649533246622, 0.05275492692759127]";"[7.446853531344259, 7.295568809624394, 7.190907771511986, 7.132093055513132]";"[251.4065028224967, 254.7920079115033, 256.36592980324735, 256.8489365906925]";"[2341.393248068757, 1891.538743405411, 1669.021352379574, 1553.385111254602]";"[639.6237114814501, 609.1464658482145, 616.0452954658683, 631.7317849111465]";771.572340288;"CBX1 TSA-50um 20181107_R01.czi";0.796125776830079;0.881119793326163;1.46703044917321
"20181107_R01-Scene-10-P16-B02_seg_0_cid_2";"20181107_R01.czi";9;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";752.57459749155;4;4;85.25;42.5521738575128;6.02060363785624;860;567.637432587746;605;651;151.31819517337;250401333;675.978917356432;682.354528650647;101363;644.258249045636;660.646014206788;86707;501.86424258109;555.944287729196;115920;52;0;66.8714503013858;70.0390792715963;28.8777092415144;14.338130048433;5.98887981233588;17.4010964877733;17.5903350264608;0.828924065364927;141.960718008454;0.60580959085326;0.794537910019224;-0.0412825528824186;120.479846577509;115.41114494039;0.790897799443618;-0.595771774599088;0.139773614914601;721.143399353813;51.079541699299;-0.0864604560793397;0.117326476693615;0.98932253962053;1301.20395512465;0.985945408082154;0.995704221438565;50582;"[1, 4, 7, 10]";"[0.00028718027797043535, 0.00017242123072129916, 0.0001431681073506163, 0.00012950092695530763]";"[485.66438363405666, 1257.499597270385, 1893.681525310621, 2438.000287560522]";"[0.8153918320847791, 0.5039483666234944, 0.28961189663158315, 0.1427597542891716]";"[4.964883385740451, 5.826536974798076, 6.211289696032713, 6.43092734188557]";"[0.00016499891410815687, 8.353928846407877e-05, 5.928867289297552e-05, 4.807566032679831e-05]";"[12.413333713379531, 13.127424019346392, 13.39444399844466, 13.530048377345535]";"[-0.20568596543361478, -0.08004608835666434, -0.04096566668159031, -0.029081816585363345]";"[0.9659199790247032, 0.7843194580255246, 0.5897168201317992, 0.5186535169234419]";"[0.10826739016544726, 0.05985618294003051, 0.045716851086357674, 0.038886344763450334]";"[7.902117741031829, 7.766774516655458, 7.671153067755124, 7.612206024728981]";"[329.3786607311865, 335.20506277662207, 337.46560670366944, 337.26511307738923]";"[5015.491726379556, 3974.6346763742063, 3499.698344295051, 3226.9043562726347]";"[1375.2890275034056, 1308.0335684111478, 1348.34496740142, 1416.2261609582897]";555.695494848;"CBX1 TSA-50um 20181107_R01.czi";0.778979925091406;0.841516145975235;1.32580156678659
"20181107_R01-Scene-10-P16-B02_seg_0_cid_3";"20181107_R01.czi";9;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";656.85625;1;1;160;0;5.64527824168755;747;529.620989761932;564;598;128.534126138351;215302584;597.675718703819;609.903192279139;131278;581.823827169125;603.903746397694;71515;474.575922994929;553.185331230284;92877;44;0;56.8663196579767;63.179326088133;21.8362966825904;11.7103490171799;3.45409864456848;13.3096464596586;14.9131786256129;0.927734805150759;129.234491316885;0.386761386709867;-0.922087224335543;-0.0130683000973469;127.953054942418;111.676239;-0.921610009891236;-0.38598550091854;-0.0406224414448351;683.591334429948;46.4552526608888;-0.032413259918373;-0.0277550679667225;0.99908910352562;948.826629865505;0.98232607007677;0.990865481246024;42632;"[1, 4, 7, 10]";"[0.00030277623737641615, 0.00020591059807679567, 0.00017936004208285734, 0.00016584256008039675]";"[507.5763727177777, 1121.3640909700684, 1618.4841822390263, 2042.4576444803756]";"[0.7688072318408558, 0.48041546131228335, 0.2890772678526631, 0.15757418844078896]";"[5.066063865404472, 5.757736757652692, 6.087905773494013, 6.283403863455852]";"[0.00014790247828170373, 8.481019861757593e-05, 6.408360688411904e-05, 5.390084470013589e-05]";"[12.339943379790755, 12.885174682986097, 13.089255530048705, 13.192959709649584]";"[-0.16697099419523845, -0.06668344511218817, -0.036722656011165596, -0.02891448991315407]";"[0.9378036278984223, 0.7343691810867572, 0.5523429666277372, 0.505405646944388]";"[0.09695269451736097, 0.05988611856565859, 0.04753235255589436, 0.04181088974626215]";"[7.707969522650432, 7.576241484966143, 7.485600038582954, 7.425305049484048]";"[335.85364200503113, 340.53585491238874, 342.3010284726903, 342.132092740266]";"[4170.140507596064, 3408.1637391081335, 3056.9049167105604, 2846.1554102524074]";"[1169.4292200784596, 1132.3819575195535, 1168.8472747373953, 1222.153263683196]";512.100641664;"CBX1 TSA-50um 20181107_R01.czi";0.815669453250113;0.916015730205438;1.24023832645919
"20181107_R01-Scene-10-P16-B02_seg_0_cid_4";"20181107_R01.czi";9;4;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";731.006862745098;2;2;130.5;124.5;5.56383260626595;878;536.106436903133;568;585;121.653635587308;217027680;595.606468128319;596.744038155803;141803;583.921801731394;598.670466321244;66536;488.662571317787;529.767547857794;90265;71;0;48.5278640982951;55.7722307582098;34.7291500955976;7.74438640148646;3.32882945437844;7.8712209495158;10.6015226131604;0.957675218594223;121.124006555134;-0.0846406412339144;0.928830327673092;-0.360707893240789;209.317169527474;100.03407106457;-0.995560648219205;-0.0638750962248381;0.069130078834213;539.865910635308;67.7682299344937;0.0411698623858347;0.364957798213662;0.930113352207228;703.558946297418;0.921776917937139;0.954718105175125;41392;"[1, 4, 7, 10]";"[0.0005688261175891712, 0.00040591195543669266, 0.00035827107082170236, 0.00033213184158442687]";"[319.70716046383154, 664.4288713423788, 880.5620011265097, 1048.4304708181298]";"[0.7518738220832094, 0.4620928674533348, 0.30383836625269417, 0.20086449178914006]";"[4.627824159718419, 5.251077099595049, 5.534431442395653, 5.704103830439804]";"[0.0002091633397811453, 0.00013025539930889668, 0.00010399751877361688, 9.017469283075568e-05]";"[11.485626238889067, 11.980216684292696, 12.167053682814377, 12.268171815610502]";"[-0.1717348782133856, -0.06959253065797642, -0.03635333490511384, -0.0232231161179004]";"[0.9306787978304739, 0.744724427700925, 0.5737240631433114, 0.4700657280358112]";"[0.13015236176874917, 0.08726978828491759, 0.0729605556691263, 0.0650281457271691]";"[7.246659640949336, 7.125035927992938, 7.050775761401171, 7.0054414904245865]";"[291.4207941892572, 294.72321450553267, 295.9366139387097, 296.12577454983176]";"[2376.7168701778382, 1868.3253742881789, 1681.6156019861228, 1586.8682523611933]";"[674.1060076604173, 633.1885614076384, 640.5444007781555, 658.8246807948327]";509.959131264;"CBX1 TSA-50um 20181107_R01.czi";0.836863035202397;0.884906768682194;1.36354800544426
"20181107_R01-Scene-11-P12-B02_seg_0_cid_1";"20181107_R01.czi";10;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";906.083333333333;1;1;12;0;6.07706950341328;999;574.075661044512;604;611;153.245188110873;536585650;670.303879371674;666.560896041757;281128;639.825016085291;630.97145232816;166301;502.241359274505;569.641325536062;223737;58;0;125.746188863747;99.0854867095684;27.0674209234028;32.2222193955208;36.341631012225;20.2449827238045;24.1293465433503;0.735745880152674;273.698245438255;0.666784101891886;0.745250842789974;0.000377869110466934;166.35765516706;126.897650929769;0.744460009317266;-0.666053009547746;-0.0463970149872496;728.051535518027;57.7216044796129;0.0343257336639452;-0.0312181004102365;0.998923007150806;5358.44809672607;0.973544596389982;0.999517960958485;94182;"[1, 4, 7, 10]";"[0.00045171855871814135, 0.0002636279544895537, 0.00021155138894714246, 0.0001878618941380489]";"[324.84687320762976, 898.3842899700643, 1301.0241484225387, 1634.7031873875603]";"[0.8452943310646633, 0.5468204697326949, 0.36942894103387847, 0.24658180204092345]";"[4.622646759862099, 5.493607769014943, 5.8735710796803, 6.085398369362717]";"[0.0002145095610876772, 0.00011332490328921147, 8.25269065741828e-05, 6.843246524826068e-05]";"[11.874448113674926, 12.650924399910545, 12.963491808256732, 13.123997821008912]";"[-0.23460494361154627, -0.0980412885063794, -0.052238561510277184, -0.034899347090486726]";"[0.9749330883973808, 0.8306718300372947, 0.6563650353762953, 0.5481041994022587]";"[0.13902387421570755, 0.0815223225299276, 0.06352061831572488, 0.05494194056568416]";"[7.728517550775894, 7.625949534161269, 7.558041158406737, 7.520096771419906]";"[292.00025240774164, 296.6460703048728, 298.44514600172647, 298.74433414232834]";"[4056.1872955705308, 3222.837908474085, 2908.4094454455635, 2728.9140840423865]";"[1095.2585421945382, 1030.305549611035, 1052.358398467028, 1090.9043178574882]";1177.44650784;"CBX1 TSA-50um 20181107_R01.czi";0.784966743481556;0.902800472880665;1.57833434652977
"20181107_R01-Scene-11-P12-B02_seg_0_cid_2";"20181107_R01.czi";10;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";913.761598743235;7;7;13.1428571428571;5.74278606921194;5.81006826645139;1125;560.053238855346;597;628;139.816775579087;256479181;640.245276250526;644.970879197436;144959;619.473869142287;636.909929078014;81111;495.938713174641;556.324587706147;106075;55;0;62.325529800963;64.5182124881266;23.3258617113035;11.5013249078102;4.65598651489993;14.2674932759246;14.5298115555936;0.893137707832417;125.149995024659;-0.433755202535822;0.899021144381083;-0.0601448769957604;149.627117248696;121.724082458507;0.890437942336692;0.437905174066794;0.123932761498839;819.838476660236;56.8978674656066;0.137755925899049;0.000201199550554606;-0.990466185388697;878.536675257614;0.983204360071038;0.985389838032551;48068;"[1, 4, 7, 10]";"[0.0006936549800535747, 0.0004532291014821413, 0.00039194672982314333, 0.00036295006816927335]";"[216.71995474898864, 524.3109874264488, 751.4316757545124, 934.7484267714061]";"[0.7947153678810136, 0.48467343990922596, 0.2851844709661598, 0.1520480320532616]";"[4.417727113578338, 5.192985956749912, 5.535912746563903, 5.727239852937627]";"[0.00024459393183170986, 0.00013710862634416928, 0.00010343290305461346, 8.787941133469638e-05]";"[11.19327457573214, 11.828819689910032, 12.038577620317874, 12.137437460085303]";"[-0.2025457905991877, -0.07590398629025598, -0.037462370241569634, -0.025696140203230054]";"[0.9523980557712408, 0.749736783104609, 0.5444656568510516, 0.46083004545948403]";"[0.15063034378679446, 0.09127720453798706, 0.07189414522460508, 0.0626596486224489]";"[7.204308789071332, 7.05917372570794, 6.9517820499014595, 6.888235047379423]";"[233.8273663163745, 237.12764472723623, 238.47780245193536, 238.582002923903]";"[2003.1833463084756, 1580.7086348733042, 1384.3060612521926, 1273.5967259216934]";"[554.9758252643676, 526.2549055749358, 533.9344342516758, 552.0862881732743]";576.89140896;"CBX1 TSA-50um 20181107_R01.czi";0.800580521437182;0.873474509200191;1.63156202901497
