"cell_id","czi","series_id","cell_seg_id","condition","cell_id.1","dna_bright_spots_intensity_mean","dna_bright_spots_number","dna_bright_spots_width","dna_intensity_entropy","dna_intensity_max","dna_intensity_mean","dna_intensity_median","dna_intensity_mode","dna_intensity_std","dna_intensity_sum","dna_io_intensity_inner_mean","dna_io_intensity_inner_std","dna_io_intensity_outer_mean","dna_io_intensity_outer_std","dna_io_intensity_volume_inner","dna_io_intensity_volume_outer","dna_position_highest_z","dna_position_lowest_z","dna_position_x_centroid","dna_position_y_centroid","dna_position_z_centroid","dna_shape_1st_axis_length","dna_shape_1st_axis_x","dna_shape_1st_axis_y","dna_shape_1st_axis_z","dna_shape_1st_eigenvalue","dna_shape_2nd_axis_length","dna_shape_2nd_axis_x","dna_shape_2nd_axis_y","dna_shape_2nd_axis_z","dna_shape_2nd_eigenvalue","dna_shape_3rd_axis_length","dna_shape_3rd_axis_x","dna_shape_3rd_axis_y","dna_shape_3rd_axis_z","dna_shape_3rd_eigenvalue","dna_shape_equator_eccentricity","dna_shape_meridional_eccentricity","dna_shape_sphericity","dna_surface_area","dna_texture_haralick_ang2nd_moment","dna_texture_haralick_contrast","dna_texture_haralick_corr","dna_texture_haralick_diff_entropy","dna_texture_haralick_diff_var","dna_texture_haralick_entropy","dna_texture_haralick_info_corr1","dna_texture_haralick_info_corr2","dna_texture_haralick_inv_diff_moment","dna_texture_haralick_sum_avg","dna_texture_haralick_sum_entropy","dna_texture_haralick_sum_var","dna_texture_haralick_variance","dna_volume","outlier","dna_io_intensity_ratio"
"20181005_R01_001-Scene-12-P4_seg_0_cid_11","20181005_R01_001.czi",11,11,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_11",1990.47142857143,10,5.35318348779346,6.70304875787776,2539,984.463552337672,1044,1063,282.44936372808,639064515,1095.58953877553,144.207327084649,630.993037889083,321.195567659551,493881,155269,50,0,69.9691889393823,87.6583917430486,24.6329523222676,183.930350371712,0.520723421923935,-0.852996406693857,0.0352739000848566,154.62168763684,110.448566232331,-0.85080609814243,-0.521913635146242,-0.0611157983837913,668.451841069024,52.6546282239038,-0.070541485832673,-0.00181317837055826,0.997507198550825,1999.24930830972,0.972879353194613,0.997004786368398,1.01207576404632,43956,0.000776286233899535,123.22832755849,0.868355215413319,4.25804617673055,0.000266620332610047,11.1569743160724,-0.22024977508841,0.963072646915318,0.162548572018241,175.025145129208,7.23920441083768,1803.3416416201,481.642492294648,649150,FALSE,1.7362941791572
"20181005_R01_001-Scene-12-P4_seg_0_cid_2","20181005_R01_001.czi",11,2,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_2",1547.19047619048,9,6.00088451208656,6.47483760126922,1979,882.712673554749,928,954,219.234164591446,421444987,956.865983838073,119.077331677775,604.180506853682,277.676231945362,377059,100384,44,0,66.1351700621854,63.810157442878,19.6015922319523,132.688970924242,-0.643254647372781,0.764443915130146,-0.042999526204524,125.705507572854,128.523019900501,0.764392634836797,0.644402987801233,0.0211822831654917,927.868425804378,46.1871948029329,0.0439016906346567,-0.0192429190440417,-0.998850515155338,966.429224273152,0.990780391821641,0.99150453404423,1.2655961515103,28407,0.000562566652740309,165.368391675831,0.830752431179137,4.52027385606903,0.00021545539428945,11.5652506559171,-0.185067568470965,0.944211183673168,0.13266136487307,183.875021929526,7.33960183231564,1839.07971221805,501.11202597347,477443,FALSE,1.58374189995144
"20181005_R01_001-Scene-12-P4_seg_0_cid_15","20181005_R01_001.czi",11,15,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_15",1791.51648351648,13,5.88955424589724,6.6796092420434,2539,937.182182379472,993,1018,272.336919028701,451727435,1043.84009883807,142.104236566119,611.781776313578,313.437283324599,363018,118988,44,0,68.3504250984428,63.642724364427,21.6106500748953,156.751917462869,0.788089977110118,-0.614882696338508,0.0288696678550294,133.884781829076,100.506162958865,-0.615464612964389,-0.787926574585025,0.0193655170677983,582.710460326786,45.6430991119942,-0.0108396571517836,0.0330300288554929,0.999395576849646,1452.0130518595,0.973246821323995,0.99573992303862,1.08332871468716,33406,0.000734475905531321,122.182500325186,0.862081977113942,4.29514130593761,0.000258551741756483,11.2083986571958,-0.214532014597111,0.960110500697083,0.158720747855424,157.681752975076,7.24785161571027,1701.84497029654,456.006867655431,482006,FALSE,1.7062294747123
"20181005_R01_001-Scene-12-P4_seg_0_cid_14","20181005_R01_001.czi",11,14,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_14",1743.68571428571,15,5.80111610545172,6.5686295579393,2616,911.713639816386,958,970,250.125271381676,501703252,995.947625008235,143.04424143495,625.936427351246,315.683732943391,425012,125274,44,0,81.424043133934,70.7154061706095,21.1573618082234,162.906256719359,0.893693319777386,-0.448433049109426,-0.0148341043443128,137.909327614064,118.155849070437,-0.448144246195494,-0.893754201064734,0.0192396122884748,723.858122844376,45.9722721512214,0.0218857210789661,0.0105464944679495,0.999704849776819,1567.5684543837,0.981683347008985,0.996122542444664,1.14093468351713,34771,0.000928426385007703,108.867444198517,0.849837961688823,4.20166985184029,0.000278979626077534,10.9232725881751,-0.202196146094452,0.949200719792427,0.169331903971435,141.397932034784,7.03949409376368,1376.23716231509,371.276151628403,550286,FALSE,1.59113223242615
"20181005_R01_001-Scene-12-P4_seg_0_cid_13","20181005_R01_001.czi",11,13,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_13",2395.69841269841,9,5.51432181427921,6.80213060150739,3144,1156.22905709132,1216,1279,307.289779161263,732038678,1262.66131506269,174.294386836071,756.345768620998,364.143394128189,500037,133089,63,0,74.3370877202958,57.4946993173555,29.300265665918,142.426538747334,0.998924801288795,0.00998581968117565,0.0452716774091283,230.732522998743,116.229063028029,0.0032257644690072,-0.989131062381712,0.147001142428271,727.302477389018,68.4970747440493,0.0462475492727088,-0.146697051220948,-0.988099761840548,1153.82483689879,0.948343867510391,0.979801636456348,1.14354979598151,38234,0.000895539730797604,94.262118404703,0.880015959936972,4.13148270054472,0.000287624398693088,10.9627497560856,-0.215498962985313,0.958517713013266,0.171983142437403,151.682540949972,7.11034210599279,1502.47351583083,399.183908558884,633126,FALSE,1.66942338735473
"20181005_R01_001-Scene-12-P4_seg_0_cid_18","20181005_R01_001.czi",11,18,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_18",1884.11688311688,11,5.79921252776245,6.73287055089135,2439,1061.20659468988,1112,1157,277.51183396905,481628613,1159.91807012014,150.901498635875,719.33111729591,338.00315453637,352167,101683,55,0,47.2594094965297,74.1464558774926,24.8893180566266,148.996764248382,0.136708165587121,-0.990561413611254,0.00994803127648185,185.56276346578,92.337589465508,-0.98626170821075,-0.13704107532391,-0.0922365794643294,430.278517133625,58.4579891856239,-0.0927292854443381,-0.00279813125852238,0.995687425893509,1243.61703544836,0.902226749871727,0.988805206424861,1.17519117928501,29536,0.000577673597392233,147.056529844795,0.860697013925943,4.40783298761007,0.000236765541877227,11.5145608493367,-0.211022094217731,0.96105582830017,0.145066884499858,190.069847924656,7.41273921442555,2013.78190158918,540.209607858494,453850,FALSE,1.61249533383246
"20181005_R01_001-Scene-12-P4_seg_0_cid_3","20181005_R01_001.czi",11,3,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_3",1793.34285714286,10,5.36136691957786,6.42233084450075,2236,917.834508491465,958,966,224.508539029899,508450947,988.204545403006,124.918040696815,643.209203947077,302.436816538506,440973,112995,55,0,56.3561776131473,72.6230323773214,24.9554288334344,156.120603366693,0.447240902952884,-0.894389277902398,-0.00658743494207536,192.997525540225,104.268976701472,-0.893442992991426,-0.446400461533645,-0.0498622724820081,556.929056018576,57.6664361349662,-0.0416556478812905,-0.0281859453589202,0.998734378843451,1400.78284398025,0.938035639839873,0.990463089103645,1.2366668826137,32228,0.000855478028851885,133.486806372546,0.833612721952449,4.32241961519896,0.000254524190210135,11.0816648610855,-0.184805677752661,0.937435186265269,0.154842236237571,174.871875871514,7.06500430622092,1509.19606606812,410.670718110168,553968,FALSE,1.536365679065
"20181005_R01_001-Scene-12-P4_seg_0_cid_17","20181005_R01_001.czi",11,17,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_17",1648.34693877551,14,5.6769085145797,6.54263743363456,2145,943.131081690289,995,1030,241.123532900991,466530164,1029.55107142951,121.132528092501,651.472405985778,307.520603011629,381593,113068,52,0,77.9063378758382,55.5071473190731,23.8156616349379,156.71481712574,0.899670095187555,0.4326915665413,-0.058066583068507,155.464925733162,100.78470237121,0.436554099750385,-0.892792982602596,0.111090990663926,519.43154730543,53.9901514491,0.00377330310827472,0.125294447042147,0.992112424941879,1501.4672871744,0.95415962453275,0.994625082255582,1.12985978295644,32611,0.000662486567225179,169.479753849184,0.832308210782967,4.4554947571746,0.000231966850544623,11.4118422192458,-0.195383076635983,0.950150423997801,0.143606463124394,198.234834402002,7.29191695193291,1914.71331602589,521.048267468768,494661,FALSE,1.58034486490896
"20181005_R01_001-Scene-12-P4_seg_0_cid_4","20181005_R01_001.czi",11,4,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_4",1702.09523809524,15,5.625418026514,6.73538261127347,2085,1036.67853828448,1093,1107,283.188129724941,765192126,1148.34469117933,135.04229179408,668.049898315356,328.150020678154,566510,171609,55,0,73.3122585924492,80.8444871355432,28.1953614525571,161.385374672808,0.39474220271603,-0.917598134673922,-0.046821540318905,176.390548211136,137.697840092521,-0.917856097480222,-0.396127212812141,0.0249682916528468,1019.87681719592,55.9670405778633,0.0414581441127459,-0.033119397830022,0.998591171488164,1487.45081029649,0.98493011426303,0.992943808790146,1.00072833642941,48595,0.000422673798131905,195.961151432475,0.86459374657144,4.587698864418,0.000206376047351107,11.9505614650601,-0.211121376984753,0.964892274493503,0.128045622343936,224.151622449247,7.65555373342172,2791.05304853405,746.753549991631,738119,FALSE,1.7189504767161
"20181005_R01_001-Scene-12-P4_seg_0_cid_5","20181005_R01_001.czi",11,5,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_5",1751.94285714286,15,5.30789012238615,6.52468607663519,2328,893.514247062753,948,981,249.169557977682,639355013,988.752372351841,125.130743102623,584.362769997626,296.271004261188,547031,168520,55,0,79.7625074942247,85.4253253786243,30.467059650535,169.245276924149,0.748628987597767,0.66298916662636,6.21645129029337e-05,147.914437064429,139.723115993068,0.662923797458508,-0.748553851275139,-0.014112778052122,1086.61194228719,54.4844707953226,0.009310085474013,-0.0106064450803128,0.999900407856315,1611.77563162129,0.990691747268873,0.995780128123313,0.991904508580196,47983,0.000861318432618373,127.43823957126,0.854066240203027,4.24516492682108,0.000272062000059396,11.004375889882,-0.216064750917685,0.958792470699483,0.165847883841745,174.437533818389,7.13847528146059,1677.81811110132,451.314087668145,715551,FALSE,1.69201808040553
"20181005_R01_001-Scene-12-P4_seg_0_cid_19","20181005_R01_001.czi",11,19,"+TSA","20181005_R01_001-Scene-12-P4_seg_0_cid_19",1898.26984126984,9,5.64712609478558,6.63154850947609,2776,1046.38088077489,1108,1131,272.57327060906,736217892,1146.31098147398,129.525501958555,678.881635719367,337.70878935586,553168,150417,58,0,84.120657774114,59.7006331857558,27.0802163207004,167.29177413397,0.997651894262456,0.0395479242584598,0.0559165410355473,203.542781582056,115.526614910222,0.0433423158063937,-0.996718884942112,-0.0683586721659539,732.719760418253,61.7419363970531,0.0530296288415425,0.0706217111559938,-0.996092582232358,1595.0328513551,0.960641604234862,0.991824372349575,1.09914653934948,42798,0.000963172110522647,94.9549428751207,0.854566815062866,4.12119798346444,0.000286820295117618,10.836883960741,-0.2053952305228,0.95128250257943,0.169870590281557,154.003059556046,7.00351166872335,1241.50430132647,334.114811050398,703585,FALSE,1.68852848738398
"20181005_R01_001-Scene-13-P8_seg_0_cid_11","20181005_R01_001.czi",12,11,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_11",1902.95238095238,9,5.39106579122908,6.5827964612588,2548,1002.89569402304,1045,1075,243.29008493301,544724802,1078.25410221638,140.11188238944,696.971486059748,321.152104021618,435801,107351,60,0,65.5522855480602,55.6139165463811,28.1726385984034,134.183583823753,0.995580130100038,0.0936230495109155,-0.00741142025983623,234.993027537497,111.012935356512,0.0931853386042301,-0.994578731740646,-0.0461480122907058,629.038854319356,62.4644943631553,0.0116917586019479,-0.0452534083737877,0.998907118710918,966.889673146445,0.927600082117783,0.970016225262323,1.2818430548675,30670,0.000826609127245473,107.895236698041,0.859188144285364,4.21657299345071,0.000270257531654491,11.0579028531392,-0.203084378712426,0.952070782399684,0.162128411160026,162.053546795534,7.12174185536498,1453.02394393436,390.229795158101,543152,FALSE,1.54705626239055
"20181005_R01_001-Scene-13-P8_seg_0_cid_1","20181005_R01_001.czi",12,1,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_1",1788.28571428571,10,5.48245849343921,6.52945528386217,2403,919.430153945738,973,988,254.384608882398,562483463,1013.40633302173,128.03357456163,596.424653858149,310.001847182238,473897,137877,50,0,64.9600293572463,73.4356576121247,23.52718324087,148.130521653199,0.261140332745496,-0.965097151777502,-0.0198296304687037,165.492212199702,128.229842252044,-0.962297502058332,-0.261892110372225,0.0734577433432152,884.14068102623,53.7181507242369,0.0760870826478899,0.000100775672607201,0.997101171245123,1245.77600816586,0.98232589950376,0.991137137233137,1.10536534972978,38625,0.000841854958171902,106.647090386683,0.857903624244524,4.23171106169256,0.000265478758687707,11.0235298163092,-0.197306513781736,0.947790133402119,0.15958211989565,154.724797868864,7.07714361852775,1419.22326361257,381.467588499812,611774,FALSE,1.69913555126572
"20181005_R01_001-Scene-13-P8_seg_0_cid_15","20181005_R01_001.czi",12,15,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_15",1828.97802197802,13,4.94499910625244,6.58181418484967,2213,941.386254938305,985,1007,248.13646874462,556637927,1026.42661618353,138.600570574469,626.273622893158,304.051158601776,465634,125662,52,0,70.6080186573222,65.0046051385431,24.5446612187466,154.421835856463,0.83390453647704,0.551610815157901,-0.0181309857384945,175.265904086371,113.659561584474,0.546899130208726,-0.830305509101661,-0.107210554202333,691.116961300435,55.7502929661918,0.074192758541195,-0.079487547177334,0.994071005725335,1394.88364589282,0.967309689860025,0.992074744349958,1.16894692276348,35672,0.000651322705574159,142.105232262595,0.864570480521044,4.39960640606133,0.000237925275992852,11.4244047577379,-0.204914863408621,0.956996758279477,0.146332590864984,179.791643057277,7.33597642272723,2006.81631831621,537.2303876447,591296,FALSE,1.63894275387459
"20181005_R01_001-Scene-13-P8_seg_0_cid_16","20181005_R01_001.czi",12,16,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_16",2061,11,5.19536910846113,6.75485790974574,2665,1051.36722598813,1107,1168,282.746519615764,695934662,1148.85076689759,159.238029200228,666.459331967765,331.376054734008,528167,133766,50,0,76.9682837991156,65.1688327972771,24.7630485260593,160.784512528189,0.873326444077241,0.484187355387342,-0.0535119328600068,164.986289318022,124.756710155874,0.483718637502442,-0.874940576714494,-0.0222545939367549,866.64639486109,53.8403680028528,0.0575951543810982,0.00644919386599559,0.998319190484835,1482.059249707,0.98171178373866,0.993784352249965,1.19345708224572,37783,0.000699418378501427,107.889645593823,0.880505080854575,4.22908444646897,0.000264951251266893,11.2341181561215,-0.220057029453161,0.96398841214965,0.158603213012504,162.445008827277,7.2825019412729,1734.45882583323,460.587117856763,661933,FALSE,1.72381225949006
"20181005_R01_001-Scene-13-P8_seg_0_cid_12","20181005_R01_001.czi",12,12,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_12",1813.83673469388,7,4.9086152295416,6.33689048256581,2369,847.862084854998,897,924,226.894399227491,542799611,930.401148371357,111.464714892152,566.133846217479,286.649189563846,495136,145062,58,0,75.2769908684501,68.712178107398,28.3890796284899,158.068025629136,0.821682901610413,0.569813137421166,0.0122555139973409,197.864095094189,111.369259805472,0.564234079279901,-0.816297953072152,0.123683287429533,679.27329719538,61.9439273722127,-0.0804805130466625,0.0947134638394217,0.992246061613391,1492.78272213519,0.956635435726749,0.991176701239037,1.06282633852345,41456,0.00130553967551789,101.277011054689,0.839780971308484,4.08765116065464,0.000304283819181019,10.5083960115405,-0.194880652935151,0.939102805788676,0.181696743615935,156.819135464447,6.77454916873804,1199.64871535163,325.231431601578,640198,FALSE,1.6434296493447
"20181005_R01_001-Scene-13-P8_seg_0_cid_17","20181005_R01_001.czi",12,17,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_17",1970.4347826087,23,5.92628985983619,6.85234405080006,2581,1070.32636609273,1137,1175,314.579541293486,648851109,1195.95018051171,157.429872658543,679.719262211738,357.708795316829,458696,147522,50,0,80.7704027264119,58.7991432125077,24.5351721657885,155.438641794041,0.999183315387334,-0.032461949341691,-0.0240608415586914,163.201912816822,120.068791838807,-0.0327251727460581,-0.999407879022656,-0.01062800151381,809.22384234102,50.9529173091269,-0.0237015889829272,0.011406716984934,-0.999654000885962,1382.26979760288,0.979452066109706,0.993005505174764,1.0195009837422,41614,0.000542316810416069,139.107656794252,0.874654649652603,4.42721399011006,0.000230316710935652,11.6177271631294,-0.211804231127203,0.962809326468431,0.141752214721857,174.670010523828,7.46985313341683,2122.0845051578,565.298040488012,606218,FALSE,1.75947666485162
"20181005_R01_001-Scene-13-P8_seg_0_cid_3","20181005_R01_001.czi",12,3,"+TSA","20181005_R01_001-Scene-13-P8_seg_0_cid_3",1399.1875,16,4.96326455493216,6.27857767078921,1922,775.379763830801,816,816,200.564981434902,577506725,843.250947251114,101.535291205934,511.911539343886,262.798211332621,592240,152565,47,0,74.1808016863474,79.438303985607,22.8775572129618,159.979276693694,-0.0156554210986767,-0.999793763140889,-0.012935956663652,157.568942103188,151.174681796887,0.999362161477803,-0.0160613427713747,0.0318951951678318,1246.86705855306,49.4320381286962,-0.03209638603701,-0.0124283729007935,0.999407503249001,1372.28016469263,0.991982936528355,0.993385998897679,1.1588376865276,42228,0.000800364932210378,129.884927125257,0.832601694115529,4.33589874612575,0.000248632672728602,11.124859416351,-0.186332069305335,0.939563032407435,0.151479216098795,164.052104107748,7.09629233184487,1458.26598940955,397.037729133701,744805,FALSE,1.64725911107982
"20181005_R01_001-Scene-14-P7_seg_0_cid_120","20181005_R01_001.czi",13,120,"+TSA","20181005_R01_001-Scene-14-P7_seg_0_cid_120",1724.07142857143,12,5.42655020918546,6.5061795035908,2390,951.526437806228,1010,1057,251.827799665805,604165051,1043.43270763003,116.432107475411,633.415825862117,324.911142018757,492619,142324,55,0,55.5764076460407,73.1852748986917,26.5863959442029,148.497175493475,0.0140640501328893,-0.999593778480082,-0.0247887175499561,205.754127701098,111.233428935148,0.999478426558458,0.0147745402473579,-0.0287156369371876,720.632914312137,56.4200545867484,-0.029070213932628,0.0243719302557496,-0.999280206787626,1312.51251525079,0.95837315683606,0.987636161683418,1.09449737975181,40027,0.000765179212756094,105.444195384731,0.842618116931304,4.27847840616983,0.000251511738154705,11.1234088461461,-0.179884487747697,0.934433271600713,0.151157745041906,156.060708552568,7.06481874491067,1251.69688290953,339.285269573565,634943,FALSE,1.64731076336759
